Date,Price,P/E,Dividend Yield
06-05-2020,9270.9,21.34,1.64
07-05-2020,9199.05,21.18,1.65
08-05-2020,9251.5,21.28,1.64
11-05-2020,9239.2,21.21,1.65
12-05-2020,9196.55,21.11,1.65
13-05-2020,9383.55,21.51,1.62
14-05-2020,9142.75,21,1.67
15-05-2020,9136.85,20.98,1.67
18-05-2020,8823.25,20.26,1.73
19-05-2020,8879.1,20.39,1.72
20-05-2020,9066.55,21.16,1.68
21-05-2020,9106.25,21.14,1.67
22-05-2020,9039.25,20.97,1.69
26-05-2020,9029.05,21.1,1.69
27-05-2020,9314.95,21.77,1.64
28-05-2020,9490.1,22.17,1.61
29-05-2020,9580.3,22.38,1.59
01-06-2020,9826.15,22.96,1.55
02-06-2020,9979.1,23.31,1.53
03-06-2020,10061.55,23.5,1.51
04-06-2020,10029.1,23.42,1.52
05-06-2020,10142.15,23.91,1.5
08-06-2020,10167.45,23.97,1.5
09-06-2020,10046.65,24.25,1.52
10-06-2020,10116.15,24.41,1.51
11-06-2020,9902,23.9,1.54
12-06-2020,9972.9,24.08,1.53
15-06-2020,9813.7,23.69,1.55
16-06-2020,9914,24.31,1.54
17-06-2020,9881.15,24.59,1.54
18-06-2020,10091.65,25.11,1.51
19-06-2020,10244.4,25.49,1.49
22-06-2020,10311.2,25.66,1.48
23-06-2020,10471,26.05,1.45
24-06-2020,10305.3,25.63,1.48
25-06-2020,10288.9,25.59,1.48
26-06-2020,10383,26.67,1.54
29-06-2020,10312.4,26.49,1.55
30-06-2020,10302.1,26.32,1.55
01-07-2020,10430.05,26.97,1.54
02-07-2020,10551.7,27.63,1.52
03-07-2020,10607.35,27.78,1.51
06-07-2020,10763.65,28.13,1.49
07-07-2020,10799.65,28.22,1.49
08-07-2020,10705.75,27.98,1.5
09-07-2020,10813.45,28.26,1.48
10-07-2020,10768.05,28.27,1.49
13-07-2020,10802.7,28.36,1.49
14-07-2020,10607.35,27.85,1.51
15-07-2020,10618.2,27.88,1.51
16-07-2020,10739.95,28.19,1.49
17-07-2020,10901.7,28.55,1.47
20-07-2020,11022.2,28.86,1.46
21-07-2020,11162.25,29.01,1.44
22-07-2020,11132.6,28.93,1.44
23-07-2020,11215.45,29.2,1.43
24-07-2020,11194.15,29.35,1.43
27-07-2020,11131.8,29.18,1.44
28-07-2020,11300.55,29.87,1.49
29-07-2020,11202.85,29.59,1.54
30-07-2020,11102.15,29.46,1.56
31-07-2020,11073.45,30.2,1.49
03-08-2020,10891.6,29.7,1.51
04-08-2020,11095.25,30.39,1.49
05-08-2020,11101.65,30.41,1.48
06-08-2020,11200.15,30.68,1.47
07-08-2020,11214.05,30.72,1.47
10-08-2020,11270.15,31.23,1.46
11-08-2020,11322.5,31.37,1.46
12-08-2020,11308.4,31.33,1.46
13-08-2020,11300.45,31.42,1.46
14-08-2020,11178.4,31.09,1.47
17-08-2020,11247.1,31.64,1.46
18-08-2020,11385.35,32.03,1.45
19-08-2020,11408.4,32.09,1.44
20-08-2020,11312.2,31.91,1.49
21-08-2020,11371.6,32.08,1.47
24-08-2020,11466.45,32.41,1.46
25-08-2020,11472.25,32.43,1.46
26-08-2020,11549.6,32.64,1.45
27-08-2020,11559.25,32.67,1.45
28-08-2020,11647.6,32.92,1.43
31-08-2020,11387.5,32.29,1.46
01-09-2020,11470.25,32.53,1.45
02-09-2020,11535,32.71,1.44
03-09-2020,11527.45,33.04,1.45
04-09-2020,11333.85,32.49,1.48
07-09-2020,11355.05,32.55,1.48
08-09-2020,11317.35,32.44,1.48
09-09-2020,11278,32.33,1.49
10-09-2020,11449.25,32.82,1.46
11-09-2020,11464.45,32.86,1.46
14-09-2020,11440.05,32.79,1.47
15-09-2020,11521.8,33.03,1.42
16-09-2020,11604.55,33.26,1.41
17-09-2020,11516.1,33.01,1.42
18-09-2020,11504.95,32.98,1.42
21-09-2020,11250.55,32.25,1.45
22-09-2020,11153.65,31.97,1.47
23-09-2020,11131.85,31.91,1.47
24-09-2020,10805.55,30.97,1.51
25-09-2020,11050.25,32.12,1.44
28-09-2020,11227.55,32.63,1.41
29-09-2020,11222.4,32.62,1.42
30-09-2020,11247.55,32.69,1.41
01-10-2020,11416.95,33.18,1.39
05-10-2020,11503.35,33.43,1.38
06-10-2020,11662.4,33.9,1.36
07-10-2020,11738.85,34.12,1.35
08-10-2020,11834.6,34.4,1.34
09-10-2020,11914.2,34.71,1.33
12-10-2020,11930.95,34.76,1.33
13-10-2020,11934.5,34.77,1.33
14-10-2020,11971.05,34.87,1.33
15-10-2020,11680.35,34.03,1.36
16-10-2020,11762.45,34.13,1.35
19-10-2020,11873.05,34.43,1.34
20-10-2020,11896.8,34.28,1.33
21-10-2020,11937.65,34.4,1.33
22-10-2020,11896.45,34.27,1.33
23-10-2020,11930.35,34.37,1.33
26-10-2020,11767.75,33.95,1.35
27-10-2020,11889.4,34.49,1.34
28-10-2020,11729.6,33.94,1.35
29-10-2020,11670.8,31.56,1.36
30-10-2020,11642.4,31.9,1.36
02-11-2020,11669.15,31.43,1.36
03-11-2020,11813.5,31.82,1.34
04-11-2020,11908.5,32.27,1.33
05-11-2020,12120.3,32.84,1.31
06-11-2020,12263.55,33.09,1.29
09-11-2020,12461.05,33.62,1.27
10-11-2020,12631.1,34.18,1.26
11-11-2020,12749.15,34.5,1.25
12-11-2020,12690.8,34.48,1.25
13-11-2020,12719.95,34.57,1.25
14-11-2020,12780.25,34.73,1.24
17-11-2020,12874.2,34.93,1.23
18-11-2020,12938.25,35.59,1.23
19-11-2020,12771.7,35.12,1.24
20-11-2020,12859.05,35.36,1.23
23-11-2020,12926.45,35.55,1.23
24-11-2020,13055.15,35.9,1.22
25-11-2020,12858.4,35.36,1.23
26-11-2020,12987,35.71,1.22
27-11-2020,12968.95,35.66,1.22
01-12-2020,13109.05,36.05,1.21
02-12-2020,13113.75,36.06,1.21
03-12-2020,13133.9,36.12,1.21
04-12-2020,13258.55,36.46,1.2
07-12-2020,13355.75,36.73,1.19
08-12-2020,13392.95,36.83,1.19
09-12-2020,13529.1,37.2,1.17
10-12-2020,13478.3,37.06,1.18
11-12-2020,13513.85,37.16,1.18
14-12-2020,13558.15,37.28,1.17
15-12-2020,13567.85,37.31,1.17
16-12-2020,13682.7,37.63,1.16
17-12-2020,13740.7,37.79,1.16
18-12-2020,13760.55,37.84,1.15
21-12-2020,13328.4,36.65,1.19
22-12-2020,13466.3,37.03,1.18
23-12-2020,13601.1,37.4,1.17
24-12-2020,13749.25,37.81,1.15
28-12-2020,13873.2,38.15,1.14
29-12-2020,13932.6,38.31,1.14
30-12-2020,13981.95,38.45,1.14
31-12-2020,13981.75,38.45,1.14
01-01-2021,14018.5,38.55,1.13
04-01-2021,14132.9,38.87,1.12
05-01-2021,14199.5,39.05,1.12
06-01-2021,14146.25,38.9,1.12
07-01-2021,14137.35,38.88,1.12
08-01-2021,14347.25,39.45,1.11
11-01-2021,14484.75,39.72,1.1
12-01-2021,14563.45,39.94,1.09
13-01-2021,14564.85,39.94,1.09
14-01-2021,14595.6,40.03,1.09
15-01-2021,14433.7,39.34,1.1
18-01-2021,14281.3,38.92,1.11
19-01-2021,14521.15,39.22,1.09
20-01-2021,14644.7,39.55,1.08
21-01-2021,14590.35,39.41,1.09
22-01-2021,14371.9,38.86,1.1
25-01-2021,14238.9,38.42,1.11
27-01-2021,13967.5,37.52,1.14
28-01-2021,13817.55,36.96,1.15
29-01-2021,13634.6,36.57,1.16
01-02-2021,14281.2,38.26,1.11
02-02-2021,14647.85,38.79,1.08
03-02-2021,14789.95,39.16,1.07
04-02-2021,14895.65,40.81,1.07
05-02-2021,14924.25,41.46,1.06
08-02-2021,15115.8,42,1.05
09-02-2021,15109.3,41.97,1.05
10-02-2021,15106.5,41.81,1.05
11-02-2021,15173.3,41.65,1.05
12-02-2021,15163.3,41.58,1.05
15-02-2021,15314.7,41.59,1.04
16-02-2021,15313.45,41.78,1.04
17-02-2021,15208.9,41.49,1.04
18-02-2021,15118.95,41.26,1.05
19-02-2021,14981.75,40.88,1.06
22-02-2021,14675.7,40.05,1.08
23-02-2021,14707.8,40.14,1.08
24-02-2021,14982,40.88,1.06
25-02-2021,15097.35,41.2,1.05
26-02-2021,14529.15,39.65,1.09
01-03-2021,14761.55,40.28,1.08
02-03-2021,14919.1,40.71,1.06
03-03-2021,15245.6,41.6,1.04
04-03-2021,15080.75,41.15,1.05
05-03-2021,14938.1,40.76,1.06
08-03-2021,14956.2,40.74,1.06
09-03-2021,15098.4,41.12,1.05
10-03-2021,15174.8,41.33,1.05
12-03-2021,15030.95,40.94,1.06
15-03-2021,14929.5,40.66,1.06
16-03-2021,14910.45,40.61,1.07
17-03-2021,14721.3,40.1,1.08
18-03-2021,14557.85,39.65,1.09
19-03-2021,14744,40.16,1.08
22-03-2021,14736.4,40.14,1.08
23-03-2021,14814.75,40.35,1.07
24-03-2021,14549.4,39.63,1.09
25-03-2021,14324.9,39.02,1.11
26-03-2021,14507.3,39.51,1.09
30-03-2021,14845.1,40.43,1.07
31-03-2021,14690.7,33.2,0.96
01-04-2021,14867.35,33.6,0.95
05-04-2021,14637.8,33.08,0.97
06-04-2021,14683.5,33.18,0.96
07-04-2021,14819.05,33.49,0.95
08-04-2021,14873.8,33.61,0.96
09-04-2021,14834.85,33.53,0.97
12-04-2021,14310.8,32.34,1
13-04-2021,14504.8,32.72,0.99
15-04-2021,14581.45,32.78,0.98
16-04-2021,14617.85,32.84,0.98
19-04-2021,14359.45,32.12,1
20-04-2021,14296.4,31.97,1
22-04-2021,14406.15,32.22,0.99
23-04-2021,14341.35,32.07,1
26-04-2021,14485,32.39,0.99
27-04-2021,14653.05,32.28,0.98
28-04-2021,14864.55,32.72,0.96
29-04-2021,14894.9,32.79,0.99
30-04-2021,14631.1,32.21,1
03-05-2021,14634.15,31.54,1
04-05-2021,14496.5,30.47,1.01
05-05-2021,14617.85,30.65,1
06-05-2021,14724.8,30.82,1
07-05-2021,14823.15,30.23,0.99
10-05-2021,14942.35,30.43,0.98
11-05-2021,14850.75,30.14,0.99
12-05-2021,14696.5,29.83,1
14-05-2021,14677.8,29.79,1
17-05-2021,14923.15,30.2,0.98
18-05-2021,15108.1,30.53,0.97
19-05-2021,15030.15,29.98,0.98
20-05-2021,14906.05,29.59,0.99
21-05-2021,15175.3,29.48,0.97
24-05-2021,15197.7,29.52,0.97
25-05-2021,15208.45,29.25,1
26-05-2021,15301.45,29.41,0.99
27-05-2021,15337.85,29.48,0.99
28-05-2021,15435.65,28.98,0.98
31-05-2021,15582.8,29.22,1.06
01-06-2021,15574.85,28.87,1.07
02-06-2021,15576.2,28.88,1.06
03-06-2021,15690.35,29.1,1.07
04-06-2021,15670.25,29.06,1.07
07-06-2021,15751.65,29.21,1.07
08-06-2021,15740.1,29.19,1.07
09-06-2021,15635.35,28.99,1.07
10-06-2021,15737.75,29.18,1.15
11-06-2021,15799.35,29.3,1.18
14-06-2021,15811.85,29.32,1.2
15-06-2021,15869.25,29.43,1.2
16-06-2021,15767.55,29.24,1.2
17-06-2021,15691.4,29.1,1.24
18-06-2021,15683.35,29.08,1.24
21-06-2021,15746.5,29.19,1.22
22-06-2021,15772.75,29.05,1.21
23-06-2021,15686.95,28.89,1.22
24-06-2021,15790.45,29.08,1.22
25-06-2021,15860.35,29.21,1.21
28-06-2021,15814.7,29.12,1.22
29-06-2021,15748.45,29,1.26
30-06-2021,15721.5,28.33,1.26
01-07-2021,15680,28.26,1.27
02-07-2021,15722.2,28.33,1.23
05-07-2021,15834.35,28.53,1.23
06-07-2021,15818.25,28.5,1.1
07-07-2021,15879.65,28.62,1.1
08-07-2021,15727.9,28.34,1.14
09-07-2021,15689.8,28.27,1.09
12-07-2021,15692.6,28.21,1.09
13-07-2021,15812.35,28.43,1.08
14-07-2021,15853.95,28.5,1.09
15-07-2021,15924.2,28.63,1.1
16-07-2021,15923.4,28.53,1.09
19-07-2021,15752.4,28.23,1.11
20-07-2021,15632.1,27.89,1.11
22-07-2021,15824.05,28.22,1.11
23-07-2021,15856.05,28.28,1.13
26-07-2021,15824.45,28.13,1.13
27-07-2021,15746.45,27.45,1.14
28-07-2021,15709.4,26.98,1.18
29-07-2021,15778.45,27.08,1.19
30-07-2021,15763.05,27.01,1.18
02-08-2021,15885.15,27.21,1.17
03-08-2021,16130.75,27.31,1.15
04-08-2021,16258.8,27.39,1.14
05-08-2021,16294.6,26.72,1.14
06-08-2021,16238.2,26.51,1.13
09-08-2021,16258.25,26.53,1.13
10-08-2021,16280.1,26.35,1.13
11-08-2021,16282.25,26.34,1.13
12-08-2021,16364.4,26.25,1.14
13-08-2021,16529.1,26.51,1.1
16-08-2021,16563.05,25.62,1.1
17-08-2021,16614.6,25.46,1.1
18-08-2021,16568.85,25.39,1.1
20-08-2021,16450.5,25.21,1.11
23-08-2021,16496.45,25.28,1.11
24-08-2021,16624.6,25.47,1.1
25-08-2021,16634.65,25.49,1.1
26-08-2021,16636.9,25.49,1.08
27-08-2021,16705.2,25.6,1.08
30-08-2021,16931.05,25.94,1.06
31-08-2021,17132.2,26.25,1.05
01-09-2021,17076.25,26.17,1.05
02-09-2021,17234.15,26.41,1.04
03-09-2021,17323.6,26.54,1.03
06-09-2021,17377.8,26.63,1.03
07-09-2021,17362.1,26.6,1.03
08-09-2021,17353.5,26.59,1.07
09-09-2021,17369.25,26.61,1.07
13-09-2021,17355.3,26.59,1.07
14-09-2021,17380,26.63,1.07
15-09-2021,17519.45,26.84,1.06
16-09-2021,17629.5,26.99,1.12
17-09-2021,17585.15,26.93,1.13
20-09-2021,17396.9,26.64,1.14
21-09-2021,17562,26.89,1.13
22-09-2021,17546.65,26.87,1.13
23-09-2021,17822.95,27.29,1.11
24-09-2021,17853.2,27.34,1.11
27-09-2021,17855.1,27.33,1.15
28-09-2021,17748.6,27.16,1.16
29-09-2021,17711.3,27.11,1.16
30-09-2021,17618.15,26.98,1.17
01-10-2021,17532.05,26.84,1.17
04-10-2021,17691.25,27.09,1.16
05-10-2021,17822.3,27.29,1.16
06-10-2021,17646,27.02,1.17
07-10-2021,17790.35,27.24,1.16
08-10-2021,17895.2,27.4,1.15
11-10-2021,17945.95,27.48,1.15
12-10-2021,17991.95,27.49,1.14
13-10-2021,18161.75,27.75,1.13
14-10-2021,18338.55,28.02,1.12
18-10-2021,18477.05,28.17,1.11
19-10-2021,18418.75,27.97,1.07
20-10-2021,18266.6,27.72,1.08
21-10-2021,18178.1,27.58,1.1
22-10-2021,18114.9,27.48,1.1
25-10-2021,18125.4,27.29,1.04
26-10-2021,18268.4,27.16,1.12
27-10-2021,18210.95,27.06,1.13
28-10-2021,17857.25,26.39,1.13
29-10-2021,17671.65,25.71,1.13
01-11-2021,17929.65,26.07,1.11
02-11-2021,17888.95,25.95,1.13
03-11-2021,17829.2,25.98,1.13
04-11-2021,17916.8,26.11,1.1
08-11-2021,18068.55,26.25,1.09
09-11-2021,18044.25,26.06,1.09
10-11-2021,18017.2,26.03,1.09
11-11-2021,17873.6,25.65,1.12
12-11-2021,18102.75,25.98,1.11
15-11-2021,18109.45,26,1.11
16-11-2021,17999.2,24.83,1.11
17-11-2021,17898.65,24.69,1.12
18-11-2021,17764.8,24.51,1.13
22-11-2021,17416.55,24.03,1.16
23-11-2021,17503.35,24.15,1.15
24-11-2021,17415.05,24.03,1.16
25-11-2021,17536.25,24.19,1.15
26-11-2021,17026.45,23.49,1.18
29-11-2021,17053.95,23.53,1.18
30-11-2021,16983.2,23.43,1.19
01-12-2021,17166.9,23.68,1.17
02-12-2021,17401.65,24.01,1.16
03-12-2021,17196.7,23.73,1.17
06-12-2021,16912.25,23.33,1.22
07-12-2021,17176.7,23.69,1.2
08-12-2021,17469.75,24.1,1.18
09-12-2021,17516.85,24.16,1.17
10-12-2021,17511.3,24.15,1.18
13-12-2021,17368.25,23.96,1.18
14-12-2021,17324.9,23.9,1.19
15-12-2021,17221.4,23.75,1.2
16-12-2021,17248.4,23.79,1.19
17-12-2021,16985.2,23.43,1.19
20-12-2021,16614.2,22.92,1.22
21-12-2021,16770.85,23.13,1.2
22-12-2021,16955.45,23.39,1.22
23-12-2021,17072.6,23.55,1.22
24-12-2021,17003.75,23.45,1.22
27-12-2021,17086.25,23.57,1.21
28-12-2021,17233.25,23.77,1.2
29-12-2021,17213.6,23.74,1.21
30-12-2021,17203.95,23.73,1.21
31-12-2021,17354.05,24.11,1.19
03-01-2022,17625.7,24.49,1.17
04-01-2022,17805.25,24.74,1.16
05-01-2022,17925.25,24.91,1.15
06-01-2022,17745.9,24.66,1.16
07-01-2022,17812.7,24.75,1.16
10-01-2022,18003.3,25.01,1.14
11-01-2022,18055.75,25.09,1.14
12-01-2022,18212.35,25.3,1.13
13-01-2022,18257.8,25.37,1.13
14-01-2022,18255.75,25.3,1.12
17-01-2022,18308.1,25.37,1.12
18-01-2022,18113.05,25,1.13
19-01-2022,17938.4,24.76,1.15
20-01-2022,17757,24.47,1.18
21-01-2022,17617.15,24.29,1.18
24-01-2022,17149.1,23.63,1.21
25-01-2022,17277.95,23.47,1.2
27-01-2022,17110.15,23.09,1.21
28-01-2022,17101.95,23.1,1.21
31-01-2022,17339.85,23.42,1.2
01-02-2022,17576.85,23.62,1.18
02-02-2022,17780,23.95,1.17
03-02-2022,17560.2,23.65,1.21
04-02-2022,17516.3,23.56,1.21
07-02-2022,17213.6,23.11,1.23
08-02-2022,17266.75,22.83,1.23
09-02-2022,17463.8,23.09,1.2
10-02-2022,17605.85,22.98,1.2
11-02-2022,17374.75,22.68,1.2
14-02-2022,16842.8,21.85,1.3
15-02-2022,17352.45,22.36,1.25
16-02-2022,17322.2,22.27,1.28
17-02-2022,17304.6,22.25,1.25
18-02-2022,17276.3,22.21,1.25
21-02-2022,17206.65,22.12,1.29
22-02-2022,17092.2,21.97,1.24
23-02-2022,17063.25,21.94,1.24
24-02-2022,16247.95,20.89,1.3
25-02-2022,16658.4,21.42,1.27
28-02-2022,16793.9,21.59,1.26
02-03-2022,16605.95,21.35,1.27
03-03-2022,16498.05,21.21,1.28
04-03-2022,16245.35,20.89,1.3
07-03-2022,15863.15,20.39,1.33
08-03-2022,16013.45,20.59,1.31
09-03-2022,16345.35,21.01,1.28
10-03-2022,16594.9,21.34,1.26
11-03-2022,16630.45,21.38,1.26
14-03-2022,16871.3,21.69,1.24
15-03-2022,16663,21.42,1.24
16-03-2022,16975.35,21.82,1.22
17-03-2022,17287.05,22.23,1.2
21-03-2022,17117.6,22.01,1.21
22-03-2022,17315.5,22.26,1.2
23-03-2022,17245.65,22.17,1.19
24-03-2022,17222.75,22.14,1.19
25-03-2022,17153,22.05,1.19
28-03-2022,17222,22.14,1.19
29-03-2022,17325.3,22.27,1.18
30-03-2022,17498.25,22.5,1.17
31-03-2022,17464.75,22.92,1.13
01-04-2022,17670.45,23.19,1.12
04-04-2022,18053.4,23.69,1.1
05-04-2022,17957.4,23.57,1.11
06-04-2022,17807.65,23.37,1.12
07-04-2022,17639.55,23.15,1.13
08-04-2022,17784.35,23.34,1.11
11-04-2022,17674.95,23.2,1.12
12-04-2022,17530.3,23.01,1.13
13-04-2022,17475.65,22.92,1.13
18-04-2022,17173.65,22.53,1.15
19-04-2022,16958.65,22.1,1.16
20-04-2022,17136.55,22.33,1.15
21-04-2022,17392.6,22.67,1.14
22-04-2022,17171.95,22.38,1.15
25-04-2022,16953.95,22.03,1.17
26-04-2022,17200.8,22.17,1.15
27-04-2022,17038.4,21.96,1.16
28-04-2022,17245.05,22.2,1.17
29-04-2022,17102.55,22.01,1.16
02-05-2022,17069.1,21.87,1.16
04-05-2022,16677.6,21.31,1.19
05-05-2022,16682.65,21.24,1.19
06-05-2022,16411.25,20.89,1.21
09-05-2022,16301.85,20.75,1.21
10-05-2022,16240.05,20.42,1.22
11-05-2022,16167.1,20.32,1.22
12-05-2022,15808,19.87,1.35
13-05-2022,15782.15,19.83,1.35
16-05-2022,15842.3,19.72,1.35
17-05-2022,16259.3,20.12,1.31
18-05-2022,16240.3,20.09,1.31
19-05-2022,15809.4,19.51,1.35
20-05-2022,16266.15,20.05,1.31
23-05-2022,16214.7,20.01,1.32
24-05-2022,16125.15,19.87,1.32
25-05-2022,16025.8,19.74,1.38
26-05-2022,16170.15,19.88,1.44
27-05-2022,16352.45,20.27,1.43
30-05-2022,16661.4,20.65,1.4
31-05-2022,16584.55,20.44,1.43
01-06-2022,16522.75,20.45,1.44
02-06-2022,16628,20.58,1.43
03-06-2022,16584.3,20.52,1.41
06-06-2022,16569.55,20.5,1.41
07-06-2022,16416.35,20.31,1.43
08-06-2022,16356.25,20.24,1.43
09-06-2022,16478.1,20.39,1.43
10-06-2022,16201.8,20.05,1.38
13-06-2022,15774.4,19.52,1.38
14-06-2022,15732.1,19.47,1.36
15-06-2022,15692.15,19.42,1.45
16-06-2022,15360.6,19.01,1.48
17-06-2022,15293.5,18.92,1.46
20-06-2022,15350.15,18.99,1.46
21-06-2022,15638.8,19.35,1.44
22-06-2022,15413.3,19.07,1.46
23-06-2022,15556.65,19.25,1.44
24-06-2022,15699.25,19.43,1.43
27-06-2022,15832.05,19.59,1.41
28-06-2022,15850.2,19.61,1.41
29-06-2022,15799.1,19.55,1.38
30-06-2022,15780.25,19.5,1.41
01-07-2022,15752.05,19.46,1.41
04-07-2022,15835.35,19.57,1.43
05-07-2022,15810.85,19.54,1.42
06-07-2022,15989.8,19.76,1.41
07-07-2022,16132.9,19.93,1.4
08-07-2022,16220.6,20.04,1.37
11-07-2022,16216,20.03,1.37
12-07-2022,16058.3,19.83,1.38
13-07-2022,15966.65,19.72,1.39
14-07-2022,15938.65,19.69,1.42
15-07-2022,16049.2,19.82,1.38
18-07-2022,16278.5,20.11,1.36
19-07-2022,16340.55,20.18,1.37
20-07-2022,16520.85,20.33,1.36
21-07-2022,16605.25,20.43,1.41
22-07-2022,16719.45,20.55,1.4
25-07-2022,16631,20.44,1.38
26-07-2022,16483.85,20.17,1.39
27-07-2022,16641.8,20.19,1.38
28-07-2022,16929.6,20.49,1.33
29-07-2022,17158.25,20.73,1.29
01-08-2022,17340.05,20.9,1.29
02-08-2022,17345.45,20.86,1.29
03-08-2022,17388.15,20.85,1.3
04-08-2022,17382,20.85,1.3
05-08-2022,17397.5,20.86,1.29
08-08-2022,17525.1,21.02,1.33
10-08-2022,17534.75,21.11,1.34
11-08-2022,17659,21.29,1.36
12-08-2022,17698.15,21.18,1.35
16-08-2022,17825.25,21.34,1.34
17-08-2022,17944.25,21.42,1.33
18-08-2022,17956.5,21.44,1.38
19-08-2022,17758.45,21.2,1.41
22-08-2022,17490.7,20.88,1.44
23-08-2022,17577.5,20.98,1.43
24-08-2022,17604.95,21.02,1.42
25-08-2022,17522.45,20.92,1.43
26-08-2022,17558.9,20.96,1.43
29-08-2022,17312.9,20.67,1.45
30-08-2022,17759.3,21.2,1.41
01-09-2022,17542.8,20.94,1.43
02-09-2022,17539.45,20.94,1.42
05-09-2022,17665.8,21.09,1.41
06-09-2022,17655.6,21.08,1.41
07-09-2022,17624.4,21.04,1.41
08-09-2022,17798.75,21.25,1.36
09-09-2022,17833.35,21.29,1.35
12-09-2022,17936.35,21.41,1.35
13-09-2022,18070.05,21.57,1.34
14-09-2022,18003.75,21.49,1.34
15-09-2022,17877.4,21.34,1.35
16-09-2022,17530.85,20.93,1.31
19-09-2022,17622.25,21.04,1.3
20-09-2022,17816.25,21.27,1.28
21-09-2022,17718.35,21.15,1.29
22-09-2022,17629.8,21.05,1.3
23-09-2022,17327.35,20.69,1.32
26-09-2022,17016.3,20.31,1.35
27-09-2022,17007.4,20.3,1.35
28-09-2022,16858.6,20.13,1.36
29-09-2022,16818.1,20.08,1.36
30-09-2022,17094.35,20.64,1.32
03-10-2022,16887.35,20.39,1.34
04-10-2022,17274.3,20.86,1.31
06-10-2022,17331.8,20.93,1.31
07-10-2022,17314.65,20.9,1.31
10-10-2022,17241,20.82,1.31
11-10-2022,16983.55,20.51,1.33
12-10-2022,17123.6,20.67,1.32
13-10-2022,17014.35,20.53,1.33
14-10-2022,17185.7,20.74,1.31
17-10-2022,17311.8,20.86,1.31
18-10-2022,17486.95,20.99,1.3
19-10-2022,17512.25,21.02,1.31
20-10-2022,17563.95,21.06,1.3
21-10-2022,17576.3,21.07,1.29
24-10-2022,17730.75,21.26,1.28
25-10-2022,17656.35,21,1.28
27-10-2022,17736.95,21.1,1.26
28-10-2022,17786.8,21.15,1.26
31-10-2022,18012.2,21.42,1.25
01-11-2022,18145.4,21.98,1.26
02-11-2022,18082.85,21.82,1.25
03-11-2022,18052.7,21.79,1.25
04-11-2022,18117.15,21.77,1.25
07-11-2022,18202.8,21.71,1.24
09-11-2022,18157,21.66,1.26
10-11-2022,18028.2,21.53,1.27
11-11-2022,18349.7,21.92,1.24
14-11-2022,18329.15,21.79,1.26
15-11-2022,18403.4,21.89,1.3
16-11-2022,18409.65,21.91,1.3
17-11-2022,18343.9,21.83,1.3
18-11-2022,18307.65,21.79,1.3
21-11-2022,18159.95,21.82,1.35
22-11-2022,18244.2,21.93,1.32
23-11-2022,18267.25,21.95,1.31
24-11-2022,18484.1,22.21,1.3
25-11-2022,18512.75,22.25,1.3
28-11-2022,18562.75,22.31,1.29
29-11-2022,18618.05,22.37,1.29
30-11-2022,18758.35,22.54,1.28
01-12-2022,18812.5,22.61,1.28
02-12-2022,18696.1,22.47,1.28
05-12-2022,18701.05,22.47,1.28
06-12-2022,18642.75,22.4,1.26
07-12-2022,18560.5,22.31,1.27
08-12-2022,18609.35,22.36,1.27
09-12-2022,18496.6,22.23,1.27
12-12-2022,18497.15,22.23,1.27
13-12-2022,18608,22.36,1.27
14-12-2022,18660.3,22.43,1.26
15-12-2022,18414.9,22.13,1.28
16-12-2022,18269,21.96,1.29
19-12-2022,18420.45,22.14,1.28
20-12-2022,18385.3,22.1,1.28
21-12-2022,18199.1,21.87,1.29
22-12-2022,18127.35,21.79,1.27
23-12-2022,17806.8,21.4,1.29
26-12-2022,18014.6,21.65,1.28
27-12-2022,18132.3,21.79,1.27
28-12-2022,18122.5,21.78,1.27
29-12-2022,18191,21.86,1.27
30-12-2022,18105.3,21.79,1.27
02-01-2023,18197.45,21.9,1.26
03-01-2023,18232.55,21.94,1.26
04-01-2023,18042.95,21.71,1.27
05-01-2023,17992.15,21.65,1.28
06-01-2023,17859.45,21.49,1.29
09-01-2023,18101.2,21.78,1.27
10-01-2023,17914.15,21.56,1.28
11-01-2023,17895.7,21.52,1.28
12-01-2023,17858.2,21.47,1.29
13-01-2023,17956.6,21.54,1.28
16-01-2023,17894.85,21.34,1.38
17-01-2023,18053.3,21.53,1.37
18-01-2023,18165.35,21.67,1.36
19-01-2023,18107.85,21.56,1.37
20-01-2023,18027.65,21.46,1.36
23-01-2023,18118.55,21.6,1.35
24-01-2023,18118.3,21.49,1.36
25-01-2023,17891.95,21.19,1.37
27-01-2023,17604.35,20.7,1.4
30-01-2023,17648.95,20.73,1.39
31-01-2023,17662.15,20.73,1.39
01-02-2023,17616.3,20.68,1.4
02-02-2023,17610.4,20.59,1.4
03-02-2023,17854.05,20.86,1.38
06-02-2023,17764.6,20.71,1.39
07-02-2023,17721.5,20.5,1.39
08-02-2023,17871.7,21.1,1.42
09-02-2023,17893.45,21.11,1.41
10-02-2023,17856.5,21.06,1.41
13-02-2023,17770.9,21.05,1.42
14-02-2023,17929.85,21.21,1.35
15-02-2023,18015.85,21.31,1.41
16-02-2023,18035.85,21.26,1.38
17-02-2023,17944.2,21.15,1.4
20-02-2023,17844.6,21.04,1.41
21-02-2023,17826.7,21.01,1.38
22-02-2023,17554.3,20.69,1.4
23-02-2023,17511.25,20.64,1.4
24-02-2023,17465.8,20.58,1.42
