IndexName,Date,Price,P/E,P/B,Dividend Yield,Changes,Normalized Price,Standardized Price,Moving Average,,,,,,,
NIFTY 50,25-11-2005,2664.3,16.02,4.09,1.66,1.11%,0.031332323,-1.137152148,2616.65,,,,,,,
NIFTY 50,26-11-2005,2683.45,16.13,4.12,1.65,0.72%,0.03211995,-1.133851641,2632.84,,,,,,,
NIFTY 50,28-11-2005,2712,16.31,4.15,1.64,1.06%,0.033294192,-1.128931043,2660.67,,,,,,,
NIFTY 50,29-11-2005,2698.3,16.22,4.13,1.65,-0.51%,0.03273072,-1.131292241,2678.61,,,,,,,
NIFTY 50,30-11-2005,2652.25,15.95,4.06,1.68,-1.71%,0.030836715,-1.139228968,2682.06,,,,,,,
NIFTY 50,01-12-2005,2698.95,16.23,4.13,1.65,1.76%,0.032757454,-1.131180213,2688.99,,,,,,,
NIFTY 50,02-12-2005,2697.95,16.22,4.13,1.65,-0.04%,0.032716325,-1.131352563,2691.89,,,,,,,
NIFTY 50,05-12-2005,2660.5,16,4.08,1.68,-1.39%,0.031176031,-1.137807078,2681.59,,,,,,,
NIFTY 50,06-12-2005,2662.3,16.01,4.08,1.68,0.07%,0.031250064,-1.137496848,2674.39,,,,,,,
NIFTY 50,07-12-2005,2693,16.2,4.13,1.66,1.15%,0.032512735,-1.132205697,2682.54,,,,,,,
NIFTY 50,08-12-2005,2706.7,16.28,4.15,1.65,0.51%,0.033076206,-1.129844499,2684.09,,,,,,,
NIFTY 50,09-12-2005,2756.45,16.58,4.22,1.62,1.84%,0.035122391,-1.121270076,2695.79,,,,,,,
NIFTY 50,12-12-2005,2776.2,16.7,4.25,1.61,0.72%,0.035934695,-1.11786616,2718.93,,,,,,,
NIFTY 50,13-12-2005,2812.3,16.91,4.31,1.59,1.30%,0.037419464,-1.111644317,2748.93,,,,,,,
NIFTY 50,14-12-2005,2804.55,16.87,4.3,1.59,-0.28%,0.037100711,-1.112980031,2771.24,,,,,,,
NIFTY 50,15-12-2005,2778.55,16.71,4.26,1.61,-0.93%,0.036031349,-1.117461137,2785.61,,,,,,,
NIFTY 50,16-12-2005,2810.15,16.9,4.3,1.59,1.14%,0.037331036,-1.11201487,2796.35,,,,,,,
NIFTY 50,19-12-2005,2842.6,17.2,4.38,1.56,1.15%,0.038665682,-1.106422106,2809.63,,,,,,,
NIFTY 50,20-12-2005,2826.2,17.1,4.35,1.57,-0.58%,0.037991161,-1.10924865,2812.41,,,,,,,
NIFTY 50,21-12-2005,2822.9,17.08,4.35,1.57,-0.12%,0.037855435,-1.109817405,2816.08,,,,,,,
NIFTY 50,22-12-2005,2835.25,17.15,4.37,1.56,0.44%,0.038363382,-1.10768888,2827.42,,,,,,,
NIFTY 50,23-12-2005,2804.85,16.97,4.32,1.58,-1.07%,0.03711305,-1.112928326,2826.36,,,,,,,
NIFTY 50,26-12-2005,2749.6,16.64,4.24,1.61,-1.97%,0.034840655,-1.122450675,2807.76,,,,,,,
NIFTY 50,27-12-2005,2805.9,16.98,4.32,1.58,2.05%,0.037156236,-1.112747359,2803.7,,,,,,,
NIFTY 50,28-12-2005,2794.05,16.91,4.31,1.59,-0.42%,0.036668853,-1.114789709,2797.93,,,,,,,
NIFTY 50,29-12-2005,2821.95,17.07,4.35,1.57,1.00%,0.037816362,-1.109981138,2795.27,,,,,,,
NIFTY 50,30-12-2005,2836.55,17.16,4.37,1.56,0.52%,0.03841685,-1.107464825,2801.61,,,,,,,
NIFTY 50,02-01-2006,2835.95,17.16,4.37,1.56,-0.02%,0.038392172,-1.107568235,2818.88,,,,,,,
NIFTY 50,03-01-2006,2883.35,17.45,4.44,1.54,1.67%,0.040341702,-1.099398835,2834.37,,,,,,,
NIFTY 50,04-01-2006,2904.4,17.58,4.48,1.53,0.73%,0.041207475,-1.095770864,2856.44,,,,,,,
NIFTY 50,05-01-2006,2899.85,17.55,4.47,1.53,-0.16%,0.041020336,-1.096555057,2872.02,,,,,,,
NIFTY 50,06-01-2006,2914,17.64,4.49,1.52,0.49%,0.041602316,-1.094116302,2887.51,,,,,,,
NIFTY 50,09-01-2006,2910.1,17.62,4.49,1.52,-0.13%,0.041441912,-1.094788467,2902.34,,,,,,,
NIFTY 50,10-01-2006,2870.8,17.37,4.43,1.54,-1.35%,0.039825529,-1.10156183,2899.83,,,,,,,
NIFTY 50,12-01-2006,2850.7,17.28,4.4,1.55,-0.70%,0.03899883,-1.10502607,2889.09,,,,,,,
NIFTY 50,13-01-2006,2850.55,17.25,4.4,1.55,-0.01%,0.03899266,-1.105051922,2879.23,,,,,,,
NIFTY 50,16-01-2006,2833.1,17.14,4.37,1.56,-0.61%,0.038274954,-1.108059433,2863.05,,,,,,,
NIFTY 50,17-01-2006,2829.1,17.12,4.36,1.57,-0.14%,0.038110436,-1.108748834,2846.85,,,,,,,
NIFTY 50,18-01-2006,2809.2,16.53,4.24,1.61,-0.70%,0.037291963,-1.112178603,2834.53,,,,,,,
NIFTY 50,19-01-2006,2870.85,16.87,4.33,1.58,2.19%,0.039827586,-1.101553213,2838.56,,,,,,,
NIFTY 50,20-01-2006,2900.95,16.91,4.38,1.56,1.05%,0.041065579,-1.096365472,2848.64,,,,,,,
NIFTY 50,23-01-2006,2884.05,16.83,4.35,1.57,-0.58%,0.040370493,-1.09927819,2858.83,,,,,,,
NIFTY 50,24-01-2006,2908,16.86,4.39,1.56,0.83%,0.04135554,-1.095150403,2874.61,,,,,,,
NIFTY 50,25-01-2006,2940.35,17.02,4.44,1.54,1.11%,0.042686074,-1.089574874,2900.84,,,,,,,
NIFTY 50,27-01-2006,2982.75,17.42,4.5,1.52,1.44%,0.044429958,-1.082267225,2923.22,,,,,,,
NIFTY 50,30-01-2006,2974.5,17.91,4.49,1.52,-0.28%,0.044090641,-1.083689114,2937.93,,,,,,,
NIFTY 50,31-01-2006,3001.1,17.9,4.53,1.51,0.89%,0.045184681,-1.079104599,2961.34,,,,,,,
NIFTY 50,01-02-2006,2971.55,17.73,4.49,1.52,-0.98%,0.043969309,-1.084197547,2974.05,,,,,,,
NIFTY 50,02-02-2006,2967.45,17.7,4.48,1.53,-0.14%,0.043800679,-1.084904183,2979.47,,,,,,,
NIFTY 50,03-02-2006,2940.6,17.54,4.44,1.54,-0.90%,0.042696357,-1.089531786,2971.04,,,,,,,
NIFTY 50,06-02-2006,3000.45,17.9,4.53,1.51,2.04%,0.045157947,-1.079216627,2976.23,,,,,,,
NIFTY 50,07-02-2006,3020.1,18.02,4.56,1.5,0.65%,0.045966138,-1.075829945,2980.03,,,,,,,
NIFTY 50,08-02-2006,3008.95,17.95,4.54,1.5,-0.37%,0.045507546,-1.07775165,2987.51,,,,,,,
NIFTY 50,10-02-2006,3027.55,18.03,4.57,1.49,0.62%,0.046272552,-1.074545936,2999.53,,,,,,,
NIFTY 50,13-02-2006,3041.15,18.11,4.59,1.49,0.45%,0.046831911,-1.072201973,3019.64,,,,,,,
NIFTY 50,14-02-2006,3017.55,17.93,4.56,1.5,-0.78%,0.045861258,-1.076269438,3023.06,,,,,,,
NIFTY 50,15-02-2006,3022.2,17.96,4.56,1.5,0.15%,0.04605251,-1.07546801,3023.48,,,,,,,
NIFTY 50,16-02-2006,3021.6,17.95,4.56,1.5,-0.02%,0.046027832,-1.07557142,3026.01,,,,,,,
NIFTY 50,17-02-2006,2981.5,17.71,4.5,1.52,-1.33%,0.044378546,-1.082482663,3016.8,,,,,,,
NIFTY 50,20-02-2006,3005.85,17.86,4.54,1.51,0.82%,0.045380045,-1.078285935,3009.74,,,,,,,
NIFTY 50,21-02-2006,3035.5,18.03,4.58,1.49,0.99%,0.04659953,-1.073175752,3013.33,,,,,,,
NIFTY 50,22-02-2006,3050.8,18.13,4.61,1.48,0.50%,0.047228809,-1.070538794,3019.05,,,,,,,
NIFTY 50,23-02-2006,3062.1,18.19,4.62,1.48,0.37%,0.04769357,-1.068591237,3027.15,,,,,,,
NIFTY 50,24-02-2006,3050.05,18.12,4.61,1.48,-0.39%,0.047197962,-1.070668056,3040.86,,,,,,,
NIFTY 50,27-02-2006,3067.45,18.22,4.63,1.48,0.57%,0.047913612,-1.067669163,3053.18,,,,,,,
NIFTY 50,28-02-2006,3074.7,18.27,4.64,1.47,0.24%,0.0482118,-1.066419624,3061.02,,,,,,,
NIFTY 50,01-03-2006,3123.1,18.56,4.72,1.45,1.57%,0.050202459,-1.058077874,3075.48,,,,,,,
NIFTY 50,02-03-2006,3150.7,18.73,4.76,1.44,0.88%,0.051337629,-1.053321008,3093.2,,,,,,,
NIFTY 50,03-03-2006,3147.35,18.71,4.75,1.44,-0.11%,0.051199845,-1.053898382,3112.66,,,,,,,
NIFTY 50,06-03-2006,3190.4,18.96,4.82,1.42,1.37%,0.052970463,-1.046478705,3137.25,,,,,,,
NIFTY 50,07-03-2006,3182.8,18.92,4.81,1.42,-0.24%,0.05265788,-1.047788567,3158.87,,,,,,,
NIFTY 50,08-03-2006,3116.7,18.53,4.71,1.45,-2.08%,0.049939231,-1.059180915,3157.59,,,,,,,
NIFTY 50,09-03-2006,3129.1,18.6,4.73,1.45,0.40%,0.050449235,-1.057043773,3153.27,,,,,,,
NIFTY 50,10-03-2006,3183.9,18.93,4.81,1.42,1.75%,0.052703122,-1.047598982,3160.58,,,,,,,
NIFTY 50,13-03-2006,3202.65,19.04,4.84,1.41,0.59%,0.053474297,-1.044367415,3163.03,,,,,,,
NIFTY 50,14-03-2006,3195.35,19,4.83,1.42,-0.23%,0.053174053,-1.045625572,3165.54,,,,,,,
NIFTY 50,16-03-2006,3226.6,19.18,4.87,1.4,0.98%,0.054459345,-1.040239628,3187.52,,,,,,,
NIFTY 50,17-03-2006,3234.05,19.25,4.89,1.4,0.23%,0.054765758,-1.038955619,3208.51,,,,,,,
NIFTY 50,20-03-2006,3265.65,19.44,4.94,1.38,0.98%,0.056065445,-1.033509353,3224.86,,,,,,,
NIFTY 50,21-03-2006,3262.3,19.42,4.93,1.38,-0.10%,0.055927662,-1.034086726,3236.79,,,,,,,
NIFTY 50,22-03-2006,3240.15,19.28,4.9,1.39,-0.68%,0.055016647,-1.037904283,3245.75,,,,,,,
NIFTY 50,23-03-2006,3247.15,19.33,4.91,1.39,0.22%,0.055304552,-1.036697831,3249.86,,,,,,,
NIFTY 50,24-03-2006,3279.8,19.52,4.96,1.38,1.01%,0.056647425,-1.031070597,3259.01,,,,,,,
NIFTY 50,27-03-2006,3321.65,19.77,5.02,1.36,1.28%,0.058368687,-1.023857741,3270.21,,,,,,,
NIFTY 50,28-03-2006,3325,19.79,5.03,1.36,0.10%,0.058506471,-1.023280368,3282.75,,,,,,,
NIFTY 50,29-03-2006,3354.2,19.97,5.07,1.35,0.88%,0.059707447,-1.018247742,3305.56,,,,,,,
NIFTY 50,30-03-2006,3418.95,20.35,5.17,1.32,1.93%,0.062370571,-1.007088066,3339.92,,,,,,,
NIFTY 50,31-03-2006,3402.55,20.26,5.15,1.33,-0.48%,0.06169605,-1.00991461,3364.47,,,,,,,
NIFTY 50,03-04-2006,3473.3,20.68,5.26,1.3,2.08%,0.06460595,-0.997720833,3394.8,,,,,,,
NIFTY 50,04-04-2006,3483.15,20.74,5.27,1.3,0.28%,0.065011074,-0.996023183,3426.43,,,,,,,
NIFTY 50,05-04-2006,3510.9,20.9,5.31,1.29,0.80%,0.066152413,-0.991240465,3457.77,,,,,,,
NIFTY 50,07-04-2006,3454.8,20.57,5.23,1.31,-1.60%,0.063845058,-1.000909312,3464.94,,,,,,,
NIFTY 50,10-04-2006,3478.45,20.71,5.26,1.3,0.68%,0.064817766,-0.996833229,3480.12,,,,,,,
NIFTY 50,12-04-2006,3380,20.13,5.12,1.34,-2.83%,0.060768584,-1.013801107,3461.46,,,,,,,
NIFTY 50,13-04-2006,3345.5,19.91,5.06,1.35,-1.02%,0.059349622,-1.019747189,3433.93,,,,,,,
NIFTY 50,17-04-2006,3425.15,20.34,5.18,1.32,2.38%,0.062625573,-1.006019495,3416.78,,,,,,,
NIFTY 50,18-04-2006,3518.1,20.76,5.32,1.28,2.71%,0.066448544,-0.989999544,3429.44,,,,,,,
NIFTY 50,19-04-2006,3535.85,20.79,5.35,1.28,0.50%,0.06717859,-0.986940328,3440.92,,,,,,,
NIFTY 50,20-04-2006,3573.5,21.01,5.41,1.26,1.06%,0.068727109,-0.980451342,3479.62,,,,,,,
NIFTY 50,21-04-2006,3573.05,21.01,5.41,1.26,-0.01%,0.068708601,-0.9805289,3525.13,,,,,,,
NIFTY 50,24-04-2006,3548.9,20.85,5.37,1.27,-0.68%,0.067715327,-0.984691157,3549.88,,,,,,,
NIFTY 50,25-04-2006,3462.65,20.37,5.24,1.3,-2.43%,0.064167923,-0.999556362,3538.79,,,,,,,
NIFTY 50,26-04-2006,3555.75,20.93,5.38,1.27,2.69%,0.067997063,-0.983510558,3542.77,,,,,,,
NIFTY 50,27-04-2006,3508.1,20.58,5.31,1.29,-1.34%,0.066037251,-0.991723046,3529.69,,,,,,,
NIFTY 50,28-04-2006,3508.35,20.08,5.31,1.29,0.01%,0.066047533,-0.991679958,3516.75,,,,,,,
NIFTY 50,29-04-2006,3557.6,20.31,5.39,1.27,1.40%,0.068073153,-0.983191711,3518.49,,,,,,,
NIFTY 50,02-05-2006,3605.45,20.46,5.46,1.25,1.35%,0.070041191,-0.974944753,3547.05,,,,,,,
NIFTY 50,03-05-2006,3634.25,20.62,5.5,1.24,0.80%,0.071225716,-0.969981067,3562.75,,,,,,,
NIFTY 50,04-05-2006,3648.4,20.7,5.52,1.24,0.39%,0.071807696,-0.967542312,3590.81,,,,,,,
NIFTY 50,05-05-2006,3663.95,20.77,5.55,1.23,0.43%,0.072447257,-0.964862266,3621.93,,,,,,,
NIFTY 50,08-05-2006,3693.15,20.93,5.59,1.22,0.80%,0.073648233,-0.95982964,3649.04,,,,,,,
NIFTY 50,09-05-2006,3720.55,21.09,5.63,1.21,0.74%,0.074775177,-0.955107245,3672.06,,,,,,,
NIFTY 50,10-05-2006,3754.25,21.28,5.68,1.2,0.91%,0.076161235,-0.949299043,3696.06,,,,,,,
NIFTY 50,11-05-2006,3701.05,20.98,5.6,1.22,-1.42%,0.073973155,-0.958468074,3706.59,,,,,,,
NIFTY 50,12-05-2006,3650.05,20.69,5.53,1.24,-1.38%,0.071875559,-0.967257934,3703.81,,,,,,,
NIFTY 50,15-05-2006,3502.95,19.86,5.3,1.29,-4.03%,0.065825435,-0.992610649,3665.77,,,,,,,
NIFTY 50,16-05-2006,3523.3,19.97,5.34,1.28,0.58%,0.066662417,-0.989103323,3626.32,,,,,,,
NIFTY 50,17-05-2006,3635.1,20.62,5.51,1.24,3.17%,0.071260676,-0.96983457,3602.49,,,,,,,
NIFTY 50,18-05-2006,3388.9,19.26,5.13,1.33,-6.77%,0.061134635,-1.01226719,3540.06,,,,,,,
NIFTY 50,19-05-2006,3246.9,18.51,4.92,1.39,-4.19%,0.05529427,-1.036740919,3459.43,,,,,,,
NIFTY 50,22-05-2006,3081.35,17.52,4.67,1.46,-5.10%,0.04848531,-1.065273495,3375.11,,,,,,,
NIFTY 50,23-05-2006,3199.35,18.19,4.85,1.41,3.83%,0.05333857,-1.044936171,3310.32,,,,,,,
NIFTY 50,24-05-2006,3115.55,17.71,4.63,1.46,-2.62%,0.049891933,-1.059379118,3206.41,,,,,,,
NIFTY 50,25-05-2006,3177.7,18.39,4.73,1.43,1.99%,0.05244812,-1.048667553,3164.17,,,,,,,
NIFTY 50,26-05-2006,3209.6,18.28,4.77,1.42,1.00%,0.053760146,-1.043169581,3156.71,,,,,,,
NIFTY 50,29-05-2006,3214.9,18.27,4.78,1.41,0.17%,0.053978132,-1.042256125,3183.42,,,,,,,
NIFTY 50,30-05-2006,3185.3,18.11,4.74,1.43,-0.92%,0.052760703,-1.047357691,3180.61,,,,,,,
NIFTY 50,31-05-2006,3071.05,17.46,4.57,1.48,-3.59%,0.048061678,-1.067048702,3171.71,,,,,,,
NIFTY 50,01-06-2006,2962.25,16.78,4.41,1.53,-3.54%,0.043586807,-1.085800404,3128.62,,,,,,,
NIFTY 50,02-06-2006,3091.35,17.51,4.6,1.47,4.36%,0.048896603,-1.063549993,3104.97,,,,,,,
NIFTY 50,05-06-2006,3016.65,17.09,4.49,1.51,-2.42%,0.045824242,-1.076424553,3065.32,,,,,,,
NIFTY 50,06-06-2006,2937.3,16.64,4.35,1.62,-2.63%,0.04256063,-1.090100542,3015.72,,,,,,,
NIFTY 50,07-06-2006,2860.45,16.21,4.23,1.66,-2.62%,0.039399841,-1.103345655,2973.6,,,,,,,
NIFTY 50,08-06-2006,2724.35,15.44,4.03,1.74,-4.76%,0.033802139,-1.126802518,2926.02,,,,,,,
NIFTY 50,09-06-2006,2866.3,16.24,4.24,1.65,5.21%,0.039640447,-1.102337406,2881.01,,,,,,,
NIFTY 50,12-06-2006,2776.85,15.73,4.11,1.71,-3.12%,0.035961429,-1.117754132,2833.05,,,,,,,
NIFTY 50,13-06-2006,2663.3,15.09,3.94,1.78,-4.09%,0.031291194,-1.137324498,2778.25,,,,,,,
NIFTY 50,14-06-2006,2632.8,14.92,3.9,1.8,-1.15%,0.030036749,-1.142581179,2732.72,,,,,,,
NIFTY 50,15-06-2006,2798.8,15.91,4.14,1.69,6.31%,0.036864218,-1.113971045,2747.61,,,,,,,
NIFTY 50,16-06-2006,2890.35,16.43,4.28,1.64,3.27%,0.040629608,-1.098192384,2752.42,,,,,,,
NIFTY 50,19-06-2006,2916.9,16.58,4.2,1.65,0.92%,0.041721591,-1.093616486,2780.43,,,,,,,
NIFTY 50,20-06-2006,2861.3,16.27,4.12,1.68,-1.91%,0.039434801,-1.103199157,2820.03,,,,,,,
NIFTY 50,21-06-2006,2923.45,16.62,4.21,1.65,2.17%,0.041990989,-1.092487592,2878.16,,,,,,,
NIFTY 50,22-06-2006,2994.75,17.03,4.31,1.61,2.44%,0.04492351,-1.080199023,2917.35,,,,,,,
NIFTY 50,23-06-2006,3042.7,17.3,4.38,1.58,1.60%,0.046895661,-1.07193483,2947.82,,,,,,,
NIFTY 50,25-06-2006,3050.3,17.34,4.39,1.58,0.25%,0.047208244,-1.070624969,2974.5,,,,,,,
NIFTY 50,26-06-2006,2943.2,16.73,4.24,1.64,-3.51%,0.042803293,-1.089083676,2990.88,,,,,,,
NIFTY 50,27-06-2006,2982.45,17.36,4.44,1.57,1.33%,0.044417619,-1.08231893,3002.68,,,,,,,
NIFTY 50,28-06-2006,2981.1,17.57,4.44,1.57,-0.05%,0.044362094,-1.082551603,2999.95,,,,,,,
NIFTY 50,29-06-2006,2997.9,17.67,4.46,1.56,0.56%,0.045053067,-1.07965612,2990.99,,,,,,,
NIFTY 50,30-06-2006,3128.2,18.44,4.66,1.49,4.35%,0.050412219,-1.057198888,3006.57,,,,,,,
NIFTY 50,03-07-2006,3150.95,18.57,4.69,1.48,0.73%,0.051347911,-1.053277921,3048.12,,,,,,,
NIFTY 50,04-07-2006,3138.65,18.5,4.67,1.49,-0.39%,0.05084202,-1.055397828,3079.36,,,,,,,
NIFTY 50,05-07-2006,3197.1,18.84,4.76,1.46,1.86%,0.053246029,-1.045323959,3122.56,,,,,,,
NIFTY 50,06-07-2006,3156.4,18.6,4.7,1.48,-1.27%,0.051572066,-1.052338612,3154.26,,,,,,,
NIFTY 50,07-07-2006,3075.85,18.13,4.58,1.52,-2.55%,0.048259098,-1.066221421,3143.79,,,,,,,
NIFTY 50,10-07-2006,3142,18.52,4.68,1.49,2.15%,0.050979803,-1.054820455,3142,,,,,,,
NIFTY 50,11-07-2006,3116.15,18.36,4.64,1.5,-0.82%,0.04991661,-1.059275708,3137.5,,,,,,,
NIFTY 50,12-07-2006,3195.9,18.76,4.76,1.46,2.56%,0.053196674,-1.045530779,3137.26,,,,,,,
NIFTY 50,13-07-2006,3169.3,18.61,4.72,1.47,-0.83%,0.052102634,-1.050115295,3139.84,,,,,,,
NIFTY 50,14-07-2006,3123.35,18.33,4.47,1.54,-1.45%,0.050212741,-1.058034787,3149.34,,,,,,,
NIFTY 50,17-07-2006,3007.55,17.63,4.3,1.59,-3.71%,0.045449965,-1.07799294,3122.45,,,,,,,
NIFTY 50,18-07-2006,2993.65,17.52,4.28,1.59,-0.46%,0.044878267,-1.080388608,3097.95,,,,,,,
NIFTY 50,19-07-2006,2932.75,17,4.19,1.63,-2.03%,0.042373491,-1.090884735,3045.32,,,,,,,
NIFTY 50,20-07-2006,3023.05,17.43,4.32,1.58,3.08%,0.04608747,-1.075321512,3016.07,,,,,,,
NIFTY 50,21-07-2006,2945,16.93,4.21,1.62,-2.58%,0.042877326,-1.088773445,2980.4,,,,,,,
NIFTY 50,24-07-2006,2985.85,17.13,4.27,1.6,1.39%,0.044557459,-1.08173294,2976.06,,,,,,,
NIFTY 50,25-07-2006,3040.5,17.44,4.35,1.57,1.83%,0.046805177,-1.072314001,2985.43,,,,,,,
NIFTY 50,26-07-2006,3110.15,17.58,4.45,1.53,2.29%,0.049669834,-1.060309809,3020.91,,,,,,,
NIFTY 50,27-07-2006,3156.15,17.83,4.3,1.57,1.48%,0.051561783,-1.0523817,3047.53,,,,,,,
NIFTY 50,28-07-2006,3130.8,17.57,4.27,1.59,-0.80%,0.050519155,-1.056750778,3084.69,,,,,,,
NIFTY 50,31-07-2006,3143.2,17.64,4.29,1.58,0.40%,0.051029159,-1.054613635,3116.16,,,,,,,
NIFTY 50,01-08-2006,3147.8,17.67,4.29,1.58,0.15%,0.051218354,-1.053820824,3137.62,,,,,,,
NIFTY 50,02-08-2006,3182.1,17.86,4.34,1.56,1.09%,0.05262909,-1.047909212,3152.01,,,,,,,
NIFTY 50,03-08-2006,3190,17.9,4.35,1.56,0.25%,0.052954011,-1.046547645,3158.78,,,,,,,
NIFTY 50,04-08-2006,3176.75,17.83,4.33,1.56,-0.42%,0.052409048,-1.048831286,3167.97,,,,,,,
NIFTY 50,07-08-2006,3151.1,17.69,4.3,1.58,-0.81%,0.05135408,-1.053252068,3169.55,,,,,,,
NIFTY 50,08-08-2006,3212.4,18.03,4.38,1.55,1.95%,0.053875308,-1.042687001,3182.47,,,,,,,
NIFTY 50,09-08-2006,3254.6,18.27,4.44,1.53,1.31%,0.055610966,-1.035413822,3196.97,,,,,,,
NIFTY 50,10-08-2006,3260.1,18.3,4.45,1.52,0.17%,0.055837177,-1.034465896,3210.99,,,,,,,
NIFTY 50,11-08-2006,3274.35,18.38,4.46,1.52,0.44%,0.05642327,-1.032009906,3230.51,,,,,,,
NIFTY 50,14-08-2006,3313.1,18.6,4.52,1.5,1.18%,0.058017032,-1.025331335,3262.91,,,,,,,
NIFTY 50,16-08-2006,3356.05,18.84,4.58,1.48,1.30%,0.059783536,-1.017928894,3291.64,,,,,,,
NIFTY 50,17-08-2006,3353.9,18.83,4.54,1.5,-0.06%,0.059695108,-1.018299447,3311.5,,,,,,,
NIFTY 50,18-08-2006,3356.75,18.84,4.54,1.5,0.08%,0.059812327,-1.017808249,3330.83,,,,,,,
NIFTY 50,21-08-2006,3366,18.88,4.56,1.49,0.28%,0.060192773,-1.01621401,3349.16,,,,,,,
NIFTY 50,22-08-2006,3364.6,18.88,4.55,1.49,-0.04%,0.060135192,-1.0164553,3359.46,,,,,,,
NIFTY 50,23-08-2006,3335.8,18.71,4.52,1.51,-0.86%,0.058950667,-1.021418986,3355.41,,,,,,,
NIFTY 50,24-08-2006,3370.4,18.91,4.56,1.49,1.04%,0.060373742,-1.015455669,3358.71,,,,,,,
NIFTY 50,25-08-2006,3385.95,19,4.58,1.48,0.46%,0.061013303,-1.012775623,3364.55,,,,,,,
NIFTY 50,28-08-2006,3401.1,19.08,4.6,1.48,0.45%,0.061636413,-1.010164517,3371.57,,,,,,,
NIFTY 50,29-08-2006,3425.7,19.22,4.64,1.47,0.72%,0.062648194,-1.005924702,3383.79,,,,,,,
NIFTY 50,30-08-2006,3430.35,19.25,4.58,1.47,0.14%,0.062839445,-1.005123274,3402.7,,,,,,,
NIFTY 50,31-08-2006,3413.9,19.15,4.55,1.47,-0.48%,0.062162868,-1.007958435,3411.4,,,,,,,
NIFTY 50,01-09-2006,3435.45,19.68,4.5,1.43,0.63%,0.063049205,-1.004244288,3421.3,,,,,,,
NIFTY 50,04-09-2006,3476.85,19.92,4.56,1.41,1.21%,0.064751959,-0.99710899,3436.45,,,,,,,
NIFTY 50,05-09-2006,3473.75,19.9,4.55,1.42,-0.09%,0.064624458,-0.997643275,3446.06,,,,,,,
NIFTY 50,06-09-2006,3477.25,19.92,4.56,1.41,0.10%,0.064768411,-0.997040049,3455.44,,,,,,,
NIFTY 50,07-09-2006,3454.55,19.79,4.53,1.42,-0.65%,0.063834775,-1.000952399,3463.57,,,,,,,
NIFTY 50,08-09-2006,3471.45,19.89,4.55,1.42,0.49%,0.064529861,-0.998039681,3470.77,,,,,,,
NIFTY 50,11-09-2006,3366.15,19.29,4.41,1.46,-3.03%,0.060198943,-1.016188157,3448.63,,,,,,,
NIFTY 50,12-09-2006,3389.9,19.42,4.44,1.45,0.71%,0.061175764,-1.01209484,3431.86,,,,,,,
NIFTY 50,13-09-2006,3454.55,19.81,4.5,1.4,1.91%,0.063834775,-1.000952399,3427.32,,,,,,,
NIFTY 50,14-09-2006,3471.6,19.91,4.53,1.4,0.49%,0.06453603,-0.998013828,3430.73,,,,,,,
NIFTY 50,15-09-2006,3478.6,19.95,4.53,1.39,0.20%,0.064823936,-0.996807377,3432.16,,,,,,,
NIFTY 50,18-09-2006,3492.75,20.03,4.55,1.39,0.41%,0.065405916,-0.994368621,3457.48,,,,,,,
NIFTY 50,19-09-2006,3457.35,19.83,4.51,1.4,-1.01%,0.063949937,-1.000469819,3470.97,,,,,,,
NIFTY 50,20-09-2006,3502.8,20.09,4.57,1.38,1.31%,0.065819265,-0.992636502,3480.62,,,,,,,
NIFTY 50,21-09-2006,3553.05,20.38,4.63,1.36,1.43%,0.067886014,-0.983975904,3496.91,,,,,,,
NIFTY 50,22-09-2006,3544.05,20.33,4.62,1.37,-0.25%,0.06751585,-0.985527056,3510,,,,,,,
NIFTY 50,25-09-2006,3523.45,20.21,4.59,1.37,-0.58%,0.066668586,-0.98907747,3516.14,,,,,,,
NIFTY 50,26-09-2006,3571.75,20.83,4.73,1.33,1.37%,0.068655133,-0.980752955,3539.02,,,,,,,
NIFTY 50,27-09-2006,3579.3,20.87,4.74,1.33,0.21%,0.068965659,-0.979451711,3554.32,,,,,,,
NIFTY 50,28-09-2006,3571.75,20.83,4.73,1.33,-0.21%,0.068655133,-0.980752955,3558.06,,,,,,,
NIFTY 50,29-09-2006,3588.4,20.92,4.76,1.33,0.47%,0.069339936,-0.977883324,3566.93,,,,,,,
NIFTY 50,03-10-2006,3569.6,20.82,4.73,1.33,-0.52%,0.068566705,-0.981123508,3576.16,,,,,,,
NIFTY 50,04-10-2006,3515.35,20.5,4.66,1.36,-1.52%,0.066335438,-0.990473507,3564.88,,,,,,,
NIFTY 50,05-10-2006,3564.9,20.79,4.72,1.34,1.41%,0.068373397,-0.981933554,3562,,,,,,,
NIFTY 50,06-10-2006,3569.7,20.82,4.73,1.33,0.13%,0.068570818,-0.981106273,3561.59,,,,,,,
NIFTY 50,09-10-2006,3567.15,20.82,4.73,1.36,-0.07%,0.068465938,-0.981545766,3557.34,,,,,,,
NIFTY 50,10-10-2006,3571.05,20.83,4.73,1.36,0.11%,0.068626342,-0.9808736,3557.63,,,,,,,
NIFTY 50,11-10-2006,3558.55,20.68,4.59,1.39,-0.35%,0.068112225,-0.983027978,3566.27,,,,,,,
NIFTY 50,12-10-2006,3621.05,21.04,4.67,1.37,1.76%,0.070682809,-0.97225609,3577.5,,,,,,,
